Tiempo_s,Error_Abs_h1_lin_cm,Error_Abs_h2_lin_cm
188.20000000000002,0.1090972773801907,0.12538233213756667
188.25,0.10887911404122638,0.12536650570476487
188.3,0.10866139066500677,0.1253502089372343
188.35000000000002,0.1084441092770675,0.1253334415567114
188.4,0.10822727187222402,0.12531620330835727
188.45000000000002,0.10801088041457081,0.1252984939607571
188.5,0.10779493683748392,0.12528031330592132
188.55,0.10757944304361777,0.12526166115928544
188.60000000000002,0.10736440090490795,0.12524253735970886
188.65,0.10714981226256845,0.12522294176947646
188.70000000000002,0.10693567892709477,0.12520287427429805
188.75,0.1067220026782608,0.1251823347833081
188.8,0.10650878526512128,0.1251613232290647
188.85000000000002,0.10629602840601,0.12513983956755176
188.9,0.10608373378854195,0.12511788377817906
188.95000000000002,0.10587190306961015,0.12509545586377874
189.0,0.10566053787538984,0.12507255585060933
189.05,0.10544963980133396,0.12504918378835397
189.10000000000002,0.1052392104121759,0.12502533975011984
189.15,0.10502925117463514,0.12500102409428518
189.20000000000002,0.10481976332855983,0.1249762379549435
189.25,0.10461074835668056,0.12495098141131686
189.3,0.10440220774018648,0.12492525445259618
189.35000000000002,0.10419414292610306,0.12489905710558469
189.4,0.10398655532729596,0.12487238943470098
189.45000000000002,0.10377944632246547,0.1248452515419763
189.5,0.10357281725615133,0.12481764356705657
189.55,0.10336666943873002,0.1247895656872007
189.60000000000002,0.10316100414641573,0.1247610181172816
189.65,0.1029558226212611,0.12473200110978723
189.70000000000002,0.10275112607115548,0.12470251495481748
189.75,0.10254691566982631,0.12467255998008658
189.8,0.10234319255683841,0.1246421365509242
189.85000000000002,0.10213995783759366,0.12461124507027119
189.9,0.10193721258333274,0.12457988597868383
189.95000000000002,0.10173495885227174,0.12454805826922315
190.0,0.1015332005007679,0.12451575839750734
190.05,0.10133193871369219,0.12448298678374714
190.10000000000002,0.10113117449831455,0.12444974409686095
190.15,0.1009309088502202,0.12441603101064694
190.20000000000002,0.10073114275330579,0.12438184820378131
190.25,0.10053187717978251,0.12434719635981903
190.3,0.10033311309017405,0.12431207616719515
190.35000000000002,0.10013485143331759,0.12427648831922142
190.4,0.09993709314636383,0.12424043351409106
190.45000000000002,0.09973983915477665,0.12420391245487328
190.5,0.09954309037233308,0.12416692584951809
190.55,0.099346847701123,0.12412947441085356
190.60000000000002,0.09915111203155046,0.12409155885658753
190.65,0.09895588424233305,0.12405317990930517
